text,label
"QUOTATION / PRICE ESTIMATE
Quotation Ref: QUO-2024-529
Quote Date: 19-07-2024
Valid Until: 07-11-2024
To: Procurement Team, MSME Works
From: Kirloskar Engineering Supplies
Dear Sir, We are pleased to quote our lowest rates:
Item: Viton Seal Gasket 100mm OD
Offered Unit Price: Rs. 95.38 per PCS
Lead Time: 10 working days from PO confirmation.
Payment Terms: 30 days credit from invoice date.
Validity: 30 days from quote date.
Looking forward to your valued Purchase Order.
Best Regards, Sales Manager, Kirloskar Engineering Supplies",QUOTATION
"TAX CREDIT MEMORANDUM
CN Number: CN-2425-738
Date: 05-08-2024
Ref Invoice: INV-2425-88039
Vendor: Bharat Precision Fasteners
Customer: MSME Works
Adjustment Details:
Price reduction agreed on Digital Vernier Caliper 0-150mm - Difference INR 14788.38
IGST Adjustment: INR 2661.91
Net Credit Allowed: INR 17450.29
Authorized Signatory, Accounts Department",CREDIT_NOTE
"DEBIT NOTE
Debit Note No: DC-5147
Debit Note Date: 18-02-2024
Against Original Invoice: INV-2425-30046
Issued By: Vanguard Steel & Alloys Corp
GSTIN: 27AABC5705A1Z5
Issued To: MSME Precision Tools
Reason for Debit: Price undercharged in original invoice / Supplementary freight charges / Unbilled additional quantities
Description: Pneumatic Cylinder Double Acting 50mm Bore
Underbilled Amount: Rs. 14074.21
Applicable GST (18%): Rs. 2533.36
Total Debit Value: Rs. 16607.57
We have debited your account with the above mentioned sum.
Authorized Signatory",DEBIT_NOTE
"DELIVERY NOTE / CHALLAN
Delivery Challan No: DC-6881
Date of Dispatch: 21-06-2024
Against PO No: PO-2024-5083
Consignor: National Electricals & Controls
Consignee: MSME Manufacturing Plant
Vehicle No: MH-12-RN-8821
Transporter: Apex Logistics
Driver Name: Suresh Patil (Mob: 9876543210)
Materials Dispatched:
1. Tungsten Carbide Milling Insert TNMG160408 - Dispatched Qty: 20 BOX (Packages: 4 Wooden Crates)
Condition of Goods: Good condition, sealed boxes.
Received by: Stores In-charge (Signature & Date)
Goods received in full and sound condition.",DELIVERY_NOTE
"EMPLOYEE LEAVE APPLICATION
Employee Name: Ramesh Shinde
Department: Assembly Line B
Leave Dates: 10th Oct to 12th Oct
Reason: Personal family function.
Approved by Plant Supervisor.",UNKNOWN
"QUOTATION / PRICE ESTIMATE
Quotation Ref: QUO-2024-632
Quote Date: 03-01-2024
Valid Until: 17-11-2024
To: Procurement Team, MSME Works
From: TechnoMech Automation Solutions
Dear Sir, We are pleased to quote our lowest rates:
Item: Nitrile Rubber O-Ring Kit 200pcs
Offered Unit Price: Rs. 479.18 per SET
Lead Time: 10 working days from PO confirmation.
Payment Terms: 30 days credit from invoice date.
Validity: 30 days from quote date.
Looking forward to your valued Purchase Order.
Best Regards, Sales Manager, TechnoMech Automation Solutions",QUOTATION
"COMMERCIAL TAX INVOICE
Bill No: INV-2425-37541
Bill Date: 27-03-2024
Against PO No: PO-2024-3256
Supplier: Premier Bearings & Power Transmission
State: Maharashtra, Code: 27
Consignee: Global MSME Solutions
Line Items:
1. Hydraulic Pressure Relief Valve 1/2 inch | 100 NOS | Rate: Rs. 1882.50 | Taxable: Rs. 188250.00 | IGST 18%: Rs. 33885.00 | Total: Rs. 222135.00
Amount in Words: INR 222135.00 only
E-Way Bill No: 541098234712
Declaration: Certified that particulars given above are true and correct.",INVOICE
"EMPLOYEE LEAVE APPLICATION
Employee Name: Ramesh Shinde
Department: Assembly Line B
Leave Dates: 10th Oct to 12th Oct
Reason: Personal family function.
Approved by Plant Supervisor.",UNKNOWN
"COMMERCIAL PURCHASE ORDER
Order ID: PO-2024-3872
Vendor Name: Omkar Industrial Hardware
Billing Address: Plot 45, Industrial Estate, Pune
Date of Order: 19-07-2024
Scope of Supply:
- Hydraulic Pressure Relief Valve 1/2 inch (Qty: 500, Unit Price: 1915.88, Amount: 957940.00)
Payment: 100% against Delivery Note and Tax Invoice.
Authorized by Procurement Manager.",PURCHASE_ORDER
"DEBIT NOTE
Debit Note No: DC-9801
Debit Note Date: 13-01-2024
Against Original Invoice: INV-2425-17181
Issued By: Apex Industrial Tools Pvt Ltd
GSTIN: 27AABC4894A1Z7
Issued To: MSME Precision Tools
Reason for Debit: Price undercharged in original invoice / Supplementary freight charges / Unbilled additional quantities
Description: Nitrile Rubber O-Ring Kit 200pcs
Underbilled Amount: Rs. 5078.54
Applicable GST (18%): Rs. 914.14
Total Debit Value: Rs. 5992.68
We have debited your account with the above mentioned sum.
Authorized Signatory",DEBIT_NOTE
"CREDIT NOTE
Credit Note No: CN-2425-462
Credit Note Date: 12-08-2024
Original Tax Invoice Ref: INV-2425-60892
Original Invoice Date: 20-08-2024
Issued By: Shree Ganesh Hydraulic Spares
GSTIN: 27AABC7100A1Z7
Issued To: MSME Manufacturing Ltd
Reason for Credit: Rate difference / Return of damaged goods / Post-sale discount
Particulars:
Item: High Tensile Flange Nut M12
Quantity Returned / Adjusted: 50 PCS
Unit Rate: Rs. 18.75
Credit Amount (Taxable): Rs. 67.24
CGST 9%: Rs. 6.05
SGST 9%: Rs. 6.05
Total Credit Note Amount: Rs. 79.34
We have credited your account with the above amount.",CREDIT_NOTE
"BANK PAYMENT CONFIRMATION RECEIPT
Voucher ID: PAY-REC-737026
Date: 10-09-2024
Beneficiary Name: National Electricals & Controls
Beneficiary A/c: 0029017257283
Transaction ID: CMS2024091800492
Settlement for Tax Invoice: INV-2425-50483
PO Number Ref: PO-2024-7608
Net Remitted: Rs. 275437.96
Status: SUCCESS - Transferred to beneficiary account.
Accounts Department Signature",PAYMENT_RECEIPT
"PURCHASE ORDER CONTRACT
PO#: PO-2024-3338
Date: 23-05-2024
To: Omkar Industrial Hardware
Shipment Mode: By Road
Delivery Location: Warehouse 4, Sector 12, Manesar
Line Item 1: High Tensile Flange Nut M12 - 20 Nos @ Rs. 16.98 each.
Subtotal: Rs. 339.60
Applicable GST: 18%
Grand Total: Rs. 400.73
Signature: Head of SCM",PURCHASE_ORDER
"DELIVERY RECEIPT & DISPATCH SLIP
DN Number: DC-9177
Dispatch Date: 02-09-2024
Purchase Order: PO-2024-4452
Supplier: Kirloskar Engineering Supplies
Destination: Industrial Warehouse Sector 5
List of Items:
Item: Nitrile Rubber O-Ring Kit 200pcs | Qty Delivered: 10 | Unit: SET | Batch No: B-2024-09
Security Gate Entry No: G-4412
Storekeeper Signature: _____________
Date & Time Received: 02-09-2024 14:30 hrs",DELIVERY_NOTE
"ORIGINAL TAX INVOICE (FOR RECIPIENT)
Invoice No: INV-2425-89720
Date of Issue: 07-04-2024
PO Ref: PO-2024-4161
Supplier Name: TechnoMech Automation Solutions
PAN: AABCP9871M
GSTIN/UIN: 27AABC5581A1Z3
Place of Supply: 27-Maharashtra
Table of Supplies:
SI No | Item Description | Qty | Rate | Amount
01 | Pneumatic Cylinder Double Acting 50mm Bore | 100 | 2577.77 | 257777.00
Total Taxable: 257777.00
IGST @ 18%: 46399.86
Gross Total: 304176.86
Subject to Pune Jurisdiction only.",INVOICE
"VISITOR PASS - RECEPTION
Visitor Name: Ananya Sharma
Company: Tech Audit Consultants
Person to meet: Finance Manager
Entry Time: 10:15 AM
Exit Time: 12:45 PM",UNKNOWN
"PAYMENT ADVICE & RECEIPT
Payment Slip Ref: PAY-REC-163259
Date of Remittance: 16-04-2024
Vendor: Mahindra Tooling & Forging Ltd
Against Bill/Invoice No: INV-2425-89029
Cheque/NEFT No: 882910
Paid Amount: INR 207.92
Deductions (TDS/Retention): Rs. 0.00
Total Cleared: INR 207.92
Received with thanks from MSME Industries.",PAYMENT_RECEIPT
"PAYMENT ADVICE & RECEIPT
Payment Slip Ref: PAY-REC-477488
Date of Remittance: 01-07-2024
Vendor: Mahindra Tooling & Forging Ltd
Against Bill/Invoice No: INV-2425-50590
Cheque/NEFT No: 882910
Paid Amount: INR 18101.91
Deductions (TDS/Retention): Rs. 0.00
Total Cleared: INR 18101.91
Received with thanks from MSME Industries.",PAYMENT_RECEIPT
"MATERIAL DISPATCH NOTE
Dispatch Memo: DC-9217
Date: 26-07-2024
Ref PO: PO-2024-2129
Vendor: Kirloskar Engineering Supplies
Delivered To: Central Stores, Unit II
Description: Carbon Steel Seamless Pipe 2 inch NB
Quantity Sent: 50 MTR
No of Cartons: 10
Received Ok by Stores Department.",DELIVERY_NOTE
"TAX CREDIT MEMORANDUM
CN Number: CN-2425-322
Date: 18-08-2024
Ref Invoice: INV-2425-29040
Vendor: Vanguard Steel & Alloys Corp
Customer: MSME Works
Adjustment Details:
Price reduction agreed on Pneumatic Cylinder Double Acting 50mm Bore - Difference INR 4313.40
IGST Adjustment: INR 776.41
Net Credit Allowed: INR 5089.81
Authorized Signatory, Accounts Department",CREDIT_NOTE
"DEBIT NOTE
Debit Note No: DC-6357
Debit Note Date: 19-05-2024
Against Original Invoice: INV-2425-19516
Issued By: Mahindra Tooling & Forging Ltd
GSTIN: 27AABC7965A1Z8
Issued To: MSME Precision Tools
Reason for Debit: Price undercharged in original invoice / Supplementary freight charges / Unbilled additional quantities
Description: Stainless Steel Hex Bolt M10x50mm
Underbilled Amount: Rs. 1101.40
Applicable GST (18%): Rs. 198.25
Total Debit Value: Rs. 1299.65
We have debited your account with the above mentioned sum.
Authorized Signatory",DEBIT_NOTE
"ORIGINAL TAX INVOICE (FOR RECIPIENT)
Invoice No: INV-2425-18072
Date of Issue: 24-03-2024
PO Ref: PO-2024-4720
Supplier Name: Shree Ganesh Hydraulic Spares
PAN: AABCP9871M
GSTIN/UIN: 27AABC1310A1Z7
Place of Supply: 27-Maharashtra
Table of Supplies:
SI No | Item Description | Qty | Rate | Amount
01 | Industrial Ball Bearing 6205-2RS | 500 | 307.63 | 153815.00
Total Taxable: 153815.00
IGST @ 18%: 27686.70
Gross Total: 181501.70
Subject to Pune Jurisdiction only.",INVOICE
"GOODS DELIVERY CHALLAN
Challan Ref: DC-9899
Date: 25-02-2024
PO Reference: PO-2024-9853
From: Kirloskar Engineering Supplies
To: MSME Engineering Works, Plot 8, MIDC Pune
Mode of Transport: Tempo MH-14-BT-1122
LR / GC No: 994821
Particulars:
- Tungsten Carbide Milling Insert TNMG160408 : Quantity Delivered: 500 BOX
Remarks: Material subject to quality inspection at gate.
Inspected & Received in good order.",DELIVERY_NOTE
"PAYMENT RECEIPT / VOUCHER
Receipt No: PAY-REC-295641
Payment Date: 25-05-2024
Paid To: Bharat Precision Fasteners
Paid By: MSME Auto Components Ltd
Payment Method: NEFT / RTGS Transfer
Bank Transaction Ref / UTR: UTR-HDFC-99182374192
Invoice Reference: INV-2425-28158
Amount Paid: INR 872828.30
Amount in Words: INR 872828.30 only
Payment towards full/part settlement of Invoice INV-2425-28158
Authorized Accounts Officer: Rajeev Kumar",PAYMENT_RECEIPT
"INVOICE
Doc No: INV-2425-22481
Date: 11-08-2024
Ref Purchase Order: PO-2024-6091
From: National Electricals & Controls
To: Bharat Engineering MSME
Summary:
Item: Viton Seal Gasket 100mm OD
Quantity Supplied: 20
Price per unit: Rs. 93.91
Net Amount: Rs. 1878.20
Add GST 18%: Rs. 338.08
Invoice Total: Rs. 2216.28
Payment Due Date: 05-10-2024
Please remit payment to State Bank of India A/c: 30981723481",INVOICE
"EMPLOYEE LEAVE APPLICATION
Employee Name: Ramesh Shinde
Department: Assembly Line B
Leave Dates: 10th Oct to 12th Oct
Reason: Personal family function.
Approved by Plant Supervisor.",UNKNOWN
"TAX CREDIT MEMORANDUM
CN Number: CN-2425-429
Date: 27-08-2024
Ref Invoice: INV-2425-27138
Vendor: Mahindra Tooling & Forging Ltd
Customer: MSME Works
Adjustment Details:
Price reduction agreed on Viton Seal Gasket 100mm OD - Difference INR 1313.08
IGST Adjustment: INR 236.35
Net Credit Allowed: INR 1549.43
Authorized Signatory, Accounts Department",CREDIT_NOTE
"INVOICE
Doc No: INV-2425-40548
Date: 18-03-2024
Ref Purchase Order: PO-2024-1633
From: Mahindra Tooling & Forging Ltd
To: Bharat Engineering MSME
Summary:
Item: Digital Vernier Caliper 0-150mm
Quantity Supplied: 50
Price per unit: Rs. 1296.01
Net Amount: Rs. 64800.50
Add GST 18%: Rs. 11664.09
Invoice Total: Rs. 76464.59
Payment Due Date: 03-10-2024
Please remit payment to State Bank of India A/c: 30981723481",INVOICE
"PAYMENT RECEIPT / VOUCHER
Receipt No: PAY-REC-669549
Payment Date: 12-06-2024
Paid To: Swaraj Pneumatic Systems
Paid By: MSME Auto Components Ltd
Payment Method: NEFT / RTGS Transfer
Bank Transaction Ref / UTR: UTR-HDFC-99182374192
Invoice Reference: INV-2425-81803
Amount Paid: INR 165338.06
Amount in Words: INR 165338.06 only
Payment towards full/part settlement of Invoice INV-2425-81803
Authorized Accounts Officer: Rajeev Kumar",PAYMENT_RECEIPT
"QUOTATION / PRICE ESTIMATE
Quotation Ref: QUO-2024-241
Quote Date: 13-07-2024
Valid Until: 24-11-2024
To: Procurement Team, MSME Works
From: Omkar Industrial Hardware
Dear Sir, We are pleased to quote our lowest rates:
Item: Pneumatic Cylinder Double Acting 50mm Bore
Offered Unit Price: Rs. 2513.85 per NOS
Lead Time: 10 working days from PO confirmation.
Payment Terms: 30 days credit from invoice date.
Validity: 30 days from quote date.
Looking forward to your valued Purchase Order.
Best Regards, Sales Manager, Omkar Industrial Hardware",QUOTATION
"CREDIT NOTE
Credit Note No: CN-2425-816
Credit Note Date: 20-03-2024
Original Tax Invoice Ref: INV-2425-91660
Original Invoice Date: 20-08-2024
Issued By: Vanguard Steel & Alloys Corp
GSTIN: 27AABC2847A1Z7
Issued To: MSME Manufacturing Ltd
Reason for Credit: Rate difference / Return of damaged goods / Post-sale discount
Particulars:
Item: Pneumatic Cylinder Double Acting 50mm Bore
Quantity Returned / Adjusted: 100 NOS
Unit Rate: Rs. 2803.76
Credit Amount (Taxable): Rs. 53134.51
CGST 9%: Rs. 4782.11
SGST 9%: Rs. 4782.11
Total Credit Note Amount: Rs. 62698.72
We have credited your account with the above amount.",CREDIT_NOTE
"PAYMENT ADVICE & RECEIPT
Payment Slip Ref: PAY-REC-441903
Date of Remittance: 25-05-2024
Vendor: Swaraj Pneumatic Systems
Against Bill/Invoice No: INV-2425-75370
Cheque/NEFT No: 882910
Paid Amount: INR 1879.50
Deductions (TDS/Retention): Rs. 0.00
Total Cleared: INR 1879.50
Received with thanks from MSME Industries.",PAYMENT_RECEIPT
"TAX CREDIT MEMORANDUM
CN Number: CN-2425-595
Date: 19-03-2024
Ref Invoice: INV-2425-40887
Vendor: Mahindra Tooling & Forging Ltd
Customer: MSME Works
Adjustment Details:
Price reduction agreed on Industrial Ball Bearing 6205-2RS - Difference INR 660.18
IGST Adjustment: INR 118.83
Net Credit Allowed: INR 779.01
Authorized Signatory, Accounts Department",CREDIT_NOTE
"PAYMENT RECEIPT / VOUCHER
Receipt No: PAY-REC-474874
Payment Date: 04-08-2024
Paid To: Vanguard Steel & Alloys Corp
Paid By: MSME Auto Components Ltd
Payment Method: NEFT / RTGS Transfer
Bank Transaction Ref / UTR: UTR-HDFC-99182374192
Invoice Reference: INV-2425-52742
Amount Paid: INR 570.88
Amount in Words: INR 570.88 only
Payment towards full/part settlement of Invoice INV-2425-52742
Authorized Accounts Officer: Rajeev Kumar",PAYMENT_RECEIPT
"FORMAL PRICE PROPOSAL
Quote ID: QUO-2024-411
Date: 26-02-2024
Customer: MSME Manufacturing
Supplier: National Electricals & Controls
Estimated Schedule of Rates:
1. Viton Seal Gasket 100mm OD - Unit Rate: INR 88.45 (MOQ: 50 PCS)
GST: 18% extra
Delivery: Ex-works Pune
Warranty: 12 months from delivery date.
Commercial Terms: 100% against delivery.
Authorized Signatory: National Electricals & Controls",QUOTATION
"TAX CREDIT MEMORANDUM
CN Number: CN-2425-491
Date: 15-01-2024
Ref Invoice: INV-2425-10205
Vendor: Mahindra Tooling & Forging Ltd
Customer: MSME Works
Adjustment Details:
Price reduction agreed on Carbon Steel Seamless Pipe 2 inch NB - Difference INR 524.36
IGST Adjustment: INR 94.38
Net Credit Allowed: INR 618.74
Authorized Signatory, Accounts Department",CREDIT_NOTE
"TAX INVOICE
Invoice Number: INV-2425-28128
Invoice Date: 22-02-2024
PO Reference: PO-2024-2906
Seller: Mahindra Tooling & Forging Ltd
GSTIN: 27AABC7301A1Z1
Buyer: MSME Precision Components Ltd
Buyer GSTIN: 27AAACM1234F1Z5
Description of Goods: Tungsten Carbide Milling Insert TNMG160408
HSN Code: 84818030
Qty: 200 BOX
Unit Rate: INR 1306.70
Taxable Value: INR 261340.00
CGST 9%: INR 23520.60
SGST 9%: INR 23520.60
Total Invoice Amount: INR 308381.20
Bank Account: HDFC Bank, IFSC: HDFC0001234, A/c: 5020001928374
For Mahindra Tooling & Forging Ltd - Authorized Signatory",INVOICE
"QUOTATION / PRICE ESTIMATE
Quotation Ref: QUO-2024-814
Quote Date: 27-02-2024
Valid Until: 04-11-2024
To: Procurement Team, MSME Works
From: Bharat Precision Fasteners
Dear Sir, We are pleased to quote our lowest rates:
Item: Tungsten Carbide Milling Insert TNMG160408
Offered Unit Price: Rs. 1480.71 per BOX
Lead Time: 10 working days from PO confirmation.
Payment Terms: 30 days credit from invoice date.
Validity: 30 days from quote date.
Looking forward to your valued Purchase Order.
Best Regards, Sales Manager, Bharat Precision Fasteners",QUOTATION
"PAYMENT RECEIPT / VOUCHER
Receipt No: PAY-REC-608137
Payment Date: 19-01-2024
Paid To: Sunrise Rubber & Polymer Components
Paid By: MSME Auto Components Ltd
Payment Method: NEFT / RTGS Transfer
Bank Transaction Ref / UTR: UTR-HDFC-99182374192
Invoice Reference: INV-2425-46850
Amount Paid: INR 410.17
Amount in Words: INR 410.17 only
Payment towards full/part settlement of Invoice INV-2425-46850
Authorized Accounts Officer: Rajeev Kumar",PAYMENT_RECEIPT
"PAYMENT RECEIPT / VOUCHER
Receipt No: PAY-REC-718896
Payment Date: 17-06-2024
Paid To: TechnoMech Automation Solutions
Paid By: MSME Auto Components Ltd
Payment Method: NEFT / RTGS Transfer
Bank Transaction Ref / UTR: UTR-HDFC-99182374192
Invoice Reference: INV-2425-44991
Amount Paid: INR 1180.59
Amount in Words: INR 1180.59 only
Payment towards full/part settlement of Invoice INV-2425-44991
Authorized Accounts Officer: Rajeev Kumar",PAYMENT_RECEIPT
"GOODS DELIVERY CHALLAN
Challan Ref: DC-9535
Date: 26-07-2024
PO Reference: PO-2024-6293
From: Mahindra Tooling & Forging Ltd
To: MSME Engineering Works, Plot 8, MIDC Pune
Mode of Transport: Tempo MH-14-BT-1122
LR / GC No: 994821
Particulars:
- Pneumatic Cylinder Double Acting 50mm Bore : Quantity Delivered: 10 NOS
Remarks: Material subject to quality inspection at gate.
Inspected & Received in good order.",DELIVERY_NOTE
"MATERIAL DISPATCH NOTE
Dispatch Memo: DC-9968
Date: 05-02-2024
Ref PO: PO-2024-3405
Vendor: Apex Industrial Tools Pvt Ltd
Delivered To: Central Stores, Unit II
Description: Pneumatic Cylinder Double Acting 50mm Bore
Quantity Sent: 20 NOS
No of Cartons: 10
Received Ok by Stores Department.",DELIVERY_NOTE
"DEBIT NOTE
Debit Note No: DC-5444
Debit Note Date: 05-05-2024
Against Original Invoice: INV-2425-44691
Issued By: Bharat Precision Fasteners
GSTIN: 27AABC7113A1Z7
Issued To: MSME Precision Tools
Reason for Debit: Price undercharged in original invoice / Supplementary freight charges / Unbilled additional quantities
Description: High Tensile Flange Nut M12
Underbilled Amount: Rs. 60.63
Applicable GST (18%): Rs. 10.91
Total Debit Value: Rs. 71.54
We have debited your account with the above mentioned sum.
Authorized Signatory",DEBIT_NOTE
"COMMERCIAL TAX INVOICE
Bill No: INV-2425-72566
Bill Date: 27-03-2024
Against PO No: PO-2024-3902
Supplier: TechnoMech Automation Solutions
State: Maharashtra, Code: 27
Consignee: Global MSME Solutions
Line Items:
1. Nitrile Rubber O-Ring Kit 200pcs | 50 SET | Rate: Rs. 488.62 | Taxable: Rs. 24431.00 | IGST 18%: Rs. 4397.58 | Total: Rs. 28828.58
Amount in Words: INR 28828.58 only
E-Way Bill No: 541098234712
Declaration: Certified that particulars given above are true and correct.",INVOICE
"MEETING MINUTES - PRODUCT DESIGN REVIEW
Date: 12-09-2024
Attendees: Engineering Team, Quality Team
Agenda: Review tolerances for new hydraulic valve housing prototype.
Action Items: Update CAD model with revised bore dimensions.",UNKNOWN
